offset_seconds,timestamp_utc,author,message,comic,sentiment
1303.7,2026-09-22T05:30:36.748000+00:00,@TheCorndawggy,"Oh, it’s a Comedy “Simulator.” ","Pa Bay Coffee (auto-detected, please verify)",0.0
1307.8,2026-09-22T05:30:40.835000+00:00,@ineverlutes,MORE LAUGHTER WOULD BE NICE,"Pa Bay Coffee (auto-detected, please verify)",0.0
1316.2,2026-09-22T05:30:49.150000+00:00,@DankGnomeChild,this,"Pa Bay Coffee (auto-detected, please verify)",0.0
1317.3,2026-09-22T05:30:50.284000+00:00,@albannach7943,laughter??,"Pa Bay Coffee (auto-detected, please verify)",0.0
1318.1,2026-09-22T05:30:51.127000+00:00,@JimboTheComic,Sorry chat I blacked out what did I miss ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1320.8,2026-09-22T05:30:53.832000+00:00,@tylerdarnell4842,Shes quirky ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1321.0,2026-09-22T05:30:53.977000+00:00,@TommyTheJarvis,This? Oh,"Pa Bay Coffee (auto-detected, please verify)",0.0
1322.3,2026-09-22T05:30:55.255000+00:00,@henryOP8749,Ali welcome to the fun   ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1325.1,2026-09-22T05:30:58.120000+00:00,@GlitterRed1,say what,"Pa Bay Coffee (auto-detected, please verify)",0.0
1325.3,2026-09-22T05:30:58.338000+00:00,@TheCorndawggy,Yikes,"Pa Bay Coffee (auto-detected, please verify)",-1.0
1327.8,2026-09-22T05:31:00.813000+00:00,@rocjames1,She looks like a Liberian on acid.,"Pa Bay Coffee (auto-detected, please verify)",0.0
1329.3,2026-09-22T05:31:02.261000+00:00,@ineverlutes,jimbo it was a mercy blackout ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1330.3,2026-09-22T05:31:03.270000+00:00,@sunkissed335,Jimbo nothing,"Pa Bay Coffee (auto-detected, please verify)",0.0
1331.6,2026-09-22T05:31:04.645000+00:00,@alisonwayland6057,cue the Sarah McLaughlin music,"Pa Bay Coffee (auto-detected, please verify)",0.0
1334.0,2026-09-22T05:31:06.972000+00:00,@joshuabutterwick3156,this girl is more unstable than Robert Redford's t cell count,"Pa Bay Coffee (auto-detected, please verify)",0.0
1334.3,2026-09-22T05:31:07.261000+00:00,@albannach7943,shes not bad..i laughed,"Pa Bay Coffee (auto-detected, please verify)",0.0
1336.1,2026-09-22T05:31:09.137000+00:00,@gordon_ramzy3.0,she was ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1340.2,2026-09-22T05:31:13.219000+00:00,@GlitterRed1,what's drunkles,"Pa Bay Coffee (auto-detected, please verify)",0.0
1340.4,2026-09-22T05:31:13.378000+00:00,@bendayho419,I laughed so hard I Fell off my DINOSAUR  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1342.3,2026-09-22T05:31:15.322000+00:00,@msmaus,I...don't know what to say,"Pa Bay Coffee (auto-detected, please verify)",0.0
1346.3,2026-09-22T05:31:19.262000+00:00,@JimboTheComic,Henry for real? I’ll check on for chino ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1346.3,2026-09-22T05:31:19.280000+00:00,@JamesD-f3k,I'm cadabra stay blessed,"Pa Bay Coffee (auto-detected, please verify)",0.0
1350.7,2026-09-22T05:31:23.667000+00:00,@JustMeInMpls,the chat actually makes it funny unlike her,"Pa Bay Coffee (auto-detected, please verify)",1.0
1354.9,2026-09-22T05:31:27.865000+00:00,@HollywoodStar2026,Druncles in your pants is worse,"Pa Bay Coffee (auto-detected, please verify)",0.0
1357.9,2026-09-22T05:31:30.924000+00:00,@ineverlutes,@bendayho  what,"Pa Bay Coffee (auto-detected, please verify)",0.0
1361.3,2026-09-22T05:31:34.309000+00:00,@goodviibes8573,Close your eyes and plug your ears that’s what you missed ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1366.3,2026-09-22T05:31:39.291000+00:00,@sunkissed335,drunk uncles = drunckles,"Pa Bay Coffee (auto-detected, please verify)",0.0
1368.9,2026-09-22T05:31:41.882000+00:00,@henryOP8749, yes Jimbo   ,"Pa Bay Coffee (auto-detected, please verify)",1.0
1371.4,2026-09-22T05:31:44.356000+00:00,@rocjames1,don't stare at the chair,"Pa Bay Coffee (auto-detected, please verify)",0.0
1371.6,2026-09-22T05:31:44.572000+00:00,@albannach7943,put her back on,"Pa Bay Coffee (auto-detected, please verify)",0.0
1375.4,2026-09-22T05:31:48.364000+00:00,@DankGnomeChild,I guess that was cheaper than therapy,"Pa Bay Coffee (auto-detected, please verify)",0.0
1378.0,2026-09-22T05:31:50.974000+00:00,@z28diablo,"ABRA ABRA CADABRA, SOME IN THE CHAT WANNA STAB YA","Pa Bay Coffee (auto-detected, please verify)",0.0
1383.4,2026-09-22T05:31:56.401000+00:00,@msmaus,a jet 2 u advert was funnier,"Pa Bay Coffee (auto-detected, please verify)",0.0
1391.5,2026-09-22T05:32:04.497000+00:00,@McMisfit,is that a wig?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1392.8,2026-09-22T05:32:05.798000+00:00,@JamesD-f3k,shout out Sasha,"Pa Bay Coffee (auto-detected, please verify)",0.0
1394.7,2026-09-22T05:32:07.723000+00:00,@albannach7943,yeah from the mainland,"Pa Bay Coffee (auto-detected, please verify)",0.0
1395.3,2026-09-22T05:32:08.348000+00:00,@sunkissed335,too late,"Pa Bay Coffee (auto-detected, please verify)",0.0
1399.3,2026-09-22T05:32:12.326000+00:00,@goodviibes8573,Another cum guzzler ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1400.2,2026-09-22T05:32:13.246000+00:00,@TommyTheJarvis,Oh the Lego hair lady ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1400.6,2026-09-22T05:32:13.591000+00:00,@gordon_ramzy3.0,another  psyop,"Pa Bay Coffee (auto-detected, please verify)",0.0
1401.0,2026-09-22T05:32:14.042000+00:00,@HanzSygnal,"It's not the hair, it's the humidity","Pa Bay Coffee (auto-detected, please verify)",0.0
1404.4,2026-09-22T05:32:17.397000+00:00,@alisonwayland6057,that felt like watching an ASPCA add,"Pa Bay Coffee (auto-detected, please verify)",0.0
1404.6,2026-09-22T05:32:17.558000+00:00,@moneymagic6119,that's a bird nest,"Pa Bay Coffee (auto-detected, please verify)",0.0
1405.8,2026-09-22T05:32:18.787000+00:00,@JimboTheComic,Damn yall were bad people this week. This penance is rough ,"Pa Bay Coffee (auto-detected, please verify)",-1.0
1409.1,2026-09-22T05:32:22.149000+00:00,@ineverlutes,a lot of drunk uncles sweating right now ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1411.8,2026-09-22T05:32:24.774000+00:00,@z28diablo,Is her Druncle under her hair?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1418.9,2026-09-22T05:32:31.934000+00:00,@albannach7943,ok..make is feel awkward and icky,"Pa Bay Coffee (auto-detected, please verify)",0.0
1426.7,2026-09-22T05:32:39.664000+00:00,@joshuabutterwick3156,this girl is probably a hit at family reunions lol,"Pa Bay Coffee (auto-detected, please verify)",1.0
1429.7,2026-09-22T05:32:42.650000+00:00,@HollywoodStar2026,Oh god her online dating stuff is crap,"Pa Bay Coffee (auto-detected, please verify)",0.0
1430.0,2026-09-22T05:32:43.009000+00:00,@HanzSygnal,I do online hating,"Pa Bay Coffee (auto-detected, please verify)",0.0
1432.5,2026-09-22T05:32:45.489000+00:00,@JimboTheComic,120 in the chat. Welcome chat. To hell,"Pa Bay Coffee (auto-detected, please verify)",0.0
1438.1,2026-09-22T05:32:51.105000+00:00,@GlitterRed1,Her thrifty outfit is cute,"Pa Bay Coffee (auto-detected, please verify)",0.0
1441.5,2026-09-22T05:32:54.546000+00:00,@Donnieboy24,chair>hair,"Pa Bay Coffee (auto-detected, please verify)",0.0
1442.8,2026-09-22T05:32:55.826000+00:00,@sunkissed335,,"Pa Bay Coffee (auto-detected, please verify)",0.0
1443.9,2026-09-22T05:32:56.906000+00:00,@goodviibes8573,I’m going to bed ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1444.1,2026-09-22T05:32:57.122000+00:00,@McMisfit,this is a challenging wank.,"Pa Bay Coffee (auto-detected, please verify)",0.0
1444.9,2026-09-22T05:32:57.881000+00:00,@JimboTheComic,This is the greatest thing on YouTube IYKYK,"Pa Bay Coffee (auto-detected, please verify)",0.0
1446.6,2026-09-22T05:32:59.647000+00:00,@TheCorndawggy, ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1447.7,2026-09-22T05:33:00.713000+00:00,@DankGnomeChild,#quirky,"Pa Bay Coffee (auto-detected, please verify)",0.0
1451.9,2026-09-22T05:33:04.943000+00:00,@rocjames1,I love the hey stack look,"Pa Bay Coffee (auto-detected, please verify)",1.0
1452.8,2026-09-22T05:33:05.842000+00:00,@Gloobus.q,Damn this is one hot dude,"Pa Bay Coffee (auto-detected, please verify)",0.0
1453.7,2026-09-22T05:33:06.696000+00:00,@henryOP8749,I stole chino’s hair for not coming thru with that hot sauce sorry chat  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1455.8,2026-09-22T05:33:08.807000+00:00,@HollywoodStar2026,sharks online date? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1456.1,2026-09-22T05:33:09.091000+00:00,@TwoLiterSodas,Wtf,"Pa Bay Coffee (auto-detected, please verify)",0.0
1456.3,2026-09-22T05:33:09.274000+00:00,@ineverlutes,darlene the explorer someone called her,"Pa Bay Coffee (auto-detected, please verify)",0.0
1457.0,2026-09-22T05:33:10.041000+00:00,@bendayho419,NERD ALERT  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1457.9,2026-09-22T05:33:10.871000+00:00,@JimboTheComic,Imagine not watching this on Monday. What would life be? So gay ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1462.4,2026-09-22T05:33:15.374000+00:00,@albannach7943,pretty sure its a dude.,"Pa Bay Coffee (auto-detected, please verify)",0.0
1469.4,2026-09-22T05:33:22.391000+00:00,@alisonwayland6057,don't all drunkles online date in the off season when there aren't holiday parties to attend?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1472.9,2026-09-22T05:33:25.875000+00:00,@Alkemystikal-c7r,hey aloha hatre's,"Pa Bay Coffee (auto-detected, please verify)",0.0
1475.1,2026-09-22T05:33:28.085000+00:00,@jctoad,is she trying to say something?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1476.1,2026-09-22T05:33:29.136000+00:00,@PresVladimirPutin,Is that a a transmission? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1476.9,2026-09-22T05:33:29.876000+00:00,@JimboTheComic,Hollywood LMAO I said the same thing hahaha,"Pa Bay Coffee (auto-detected, please verify)",1.0
1477.2,2026-09-22T05:33:30.202000+00:00,@HanzSygnal,cosplaying as Lilith Faire tour,"Pa Bay Coffee (auto-detected, please verify)",0.0
1482.8,2026-09-22T05:33:35.828000+00:00,@Donnieboy24,"tews, lookin cute!!","Pa Bay Coffee (auto-detected, please verify)",0.0
1484.6,2026-09-22T05:33:37.624000+00:00,@JimboTheComic,Is the shark the uncle?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1486.9,2026-09-22T05:33:39.898000+00:00,@Alkemystikal-c7r,I didn't mean to type pader,"Pa Bay Coffee (auto-detected, please verify)",0.0
1487.2,2026-09-22T05:33:40.236000+00:00,@bendayho419,when's she gunna tell a joke+??,"Pa Bay Coffee (auto-detected, please verify)",0.0
1490.2,2026-09-22T05:33:43.228000+00:00,@ineverlutes,they set you up with a druncle???,"Pa Bay Coffee (auto-detected, please verify)",0.0
1499.0,2026-09-22T05:33:52.029000+00:00,@Cj333-l8l,Daytime stories with Aunty when you're just trying to go use the restroom,"Pa Bay Coffee (auto-detected, please verify)",0.0
1501.0,2026-09-22T05:33:53.981000+00:00,@GlitterRed1,Are we her journal,"Pa Bay Coffee (auto-detected, please verify)",0.0
1501.2,2026-09-22T05:33:54.182000+00:00,@JimboTheComic,Benday you must be knew welcome!!,"Pa Bay Coffee (auto-detected, please verify)",0.0
1503.4,2026-09-22T05:33:56.424000+00:00,@ineverlutes,LOOL good joke,"Pa Bay Coffee (auto-detected, please verify)",0.0
1503.8,2026-09-22T05:33:56.839000+00:00,@gordon_ramzy3.0, psyop,"Pa Bay Coffee (auto-detected, please verify)",0.0
1505.9,2026-09-22T05:33:58.901000+00:00,@JimboTheComic,No jokes will,"Pa Bay Coffee (auto-detected, please verify)",0.0
1506.5,2026-09-22T05:33:59.472000+00:00,@albannach7943,so she is rwcist,"Pa Bay Coffee (auto-detected, please verify)",0.0
1509.3,2026-09-22T05:34:02.287000+00:00,@JimboTheComic,Be told ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1510.0,2026-09-22T05:34:03.002000+00:00,@TwoLiterSodas,SIT DOWN YOU SUCK,"Pa Bay Coffee (auto-detected, please verify)",0.0
1511.2,2026-09-22T05:34:04.240000+00:00,@HanzSygnal,Kenedy from MTVNews from TEMU,"Pa Bay Coffee (auto-detected, please verify)",0.0
1515.1,2026-09-22T05:34:08.129000+00:00,@TheCorndawggy,Has a comedian never visited Hawaii or something? Maybe they’ve never seen one.,"Pa Bay Coffee (auto-detected, please verify)",0.0
1520.1,2026-09-22T05:34:13.121000+00:00,@bendayho419,hi JIMBO ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1528.0,2026-09-22T05:34:21.003000+00:00,@z28diablo,"Like for sure, you know, I almost like slipped up and like told a joke","Pa Bay Coffee (auto-detected, please verify)",0.0
1538.9,2026-09-22T05:34:31.890000+00:00,@blc-000,Say a joke,"Pa Bay Coffee (auto-detected, please verify)",0.0
1539.0,2026-09-22T05:34:32.039000+00:00,@JimboTheComic,Benday welcome to hell. I’m your tour guide ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1539.9,2026-09-22T05:34:32.946000+00:00,@sunkissed335,her hair looks like Darth Vader's helmet,"Pa Bay Coffee (auto-detected, please verify)",0.0
1543.7,2026-09-22T05:34:36.714000+00:00,@JimboTheComic,,"Pa Bay Coffee (auto-detected, please verify)",0.0
1543.9,2026-09-22T05:34:36.915000+00:00,@HollywoodStar2026,When do comics know the night's theme? Does anyone prepare?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1550.7,2026-09-22T05:34:43.702000+00:00,@bendayho419,,"Pa Bay Coffee (auto-detected, please verify)",0.0
1554.7,2026-09-22T05:34:47.653000+00:00,@Perk-a-set360,hello,"Pa Bay Coffee (auto-detected, please verify)",0.0
1556.6,2026-09-22T05:34:49.579000+00:00,@GlitterRed1,Colorism joke. Is so low class,"Pa Bay Coffee (auto-detected, please verify)",0.0
1563.4,2026-09-22T05:34:56.421000+00:00,@goodviibes8573,WTF is she even talking ???? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1569.0,2026-09-22T05:35:02.048000+00:00,@HanzSygnal,Darth Vaders helmet lol,"Pa Bay Coffee (auto-detected, please verify)",1.0
1569.1,2026-09-22T05:35:02.139000+00:00,@GlitterRed1,These comedy clubs must be free,"Pa Bay Coffee (auto-detected, please verify)",0.0
1570.1,2026-09-22T05:35:03.061000+00:00,@rocjames1,she looks like Gilda Radner,"Pa Bay Coffee (auto-detected, please verify)",0.0
1575.7,2026-09-22T05:35:08.688000+00:00,@Perk-a-set360,u looking so fine and beautiful,"Pa Bay Coffee (auto-detected, please verify)",0.0
1576.0,2026-09-22T05:35:09.032000+00:00,@goodviibes8573,Where’s the jokes ??? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1577.6,2026-09-22T05:35:10.618000+00:00,@albannach7943,if this ends up with her screaming racism in a climax with this guy.i am out.,"Pa Bay Coffee (auto-detected, please verify)",0.0
1578.2,2026-09-22T05:35:11.223000+00:00,@Gloobus.q,Should’ve been her who got pushed smh ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1578.6,2026-09-22T05:35:11.629000+00:00,@JimboTheComic,sun-kissed you won ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1586.0,2026-09-22T05:35:18.970000+00:00,@JustMeInMpls,she got to work and the corner was talking,"Pa Bay Coffee (auto-detected, please verify)",0.0
1589.0,2026-09-22T05:35:22.045000+00:00,@goodviibes8573,Did I miss the joke ??? ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1591.2,2026-09-22T05:35:24.209000+00:00,@JimboTheComic,You are the winner. Comment contest over. Sun-kissed wins hot sauce ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1595.7,2026-09-22T05:35:28.708000+00:00,@rocjames1,Gene wyder's wife,"Pa Bay Coffee (auto-detected, please verify)",0.0
1598.9,2026-09-22T05:35:31.948000+00:00,@brandong4063,Closer to Dark Helmet than Vader,"Pa Bay Coffee (auto-detected, please verify)",0.0
1600.9,2026-09-22T05:35:33.901000+00:00,@JimboTheComic,Nothing will beat that comment ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1602.8,2026-09-22T05:35:35.817000+00:00,@sunkissed335,Jimbo,"Pa Bay Coffee (auto-detected, please verify)",0.0
1604.3,2026-09-22T05:35:37.267000+00:00,@TheCorndawggy,This must be quite the punchline of it’s got this much build up…,"Pa Bay Coffee (auto-detected, please verify)",0.0
1605.1,2026-09-22T05:35:38.147000+00:00,@McMisfit,you were the bit in the side,"Pa Bay Coffee (auto-detected, please verify)",0.0
1605.4,2026-09-22T05:35:38.433000+00:00,@TwoLiterSodas,The joke is her chest,"Pa Bay Coffee (auto-detected, please verify)",0.0
1615.7,2026-09-22T05:35:48.664000+00:00,@GlitterRed1,My Livestreams are more funnier with me just having fun with my subscribers,"Pa Bay Coffee (auto-detected, please verify)",0.0
1616.2,2026-09-22T05:35:49.240000+00:00,@rocjames1,She looks like homer's wife,"Pa Bay Coffee (auto-detected, please verify)",0.0
1616.6,2026-09-22T05:35:49.577000+00:00,@gordon_ramzy3.0,bad jokes,"Pa Bay Coffee (auto-detected, please verify)",-1.0
1617.5,2026-09-22T05:35:50.496000+00:00,@albannach7943,god the build up on this joke is huge. the pay off will be big,"Pa Bay Coffee (auto-detected, please verify)",0.0
1628.2,2026-09-22T05:36:01.220000+00:00,@DankGnomeChild,Where are the punchlines?,"Pa Bay Coffee (auto-detected, please verify)",0.0
1628.3,2026-09-22T05:36:01.320000+00:00,@Gloobus.q,“Luke.. I don’t know your father”,"Pa Bay Coffee (auto-detected, please verify)",0.0
1636.3,2026-09-22T05:36:09.309000+00:00,@albannach7943,any minute dank,"Pa Bay Coffee (auto-detected, please verify)",0.0
1638.2,2026-09-22T05:36:11.218000+00:00,@TwoLiterSodas,Here comes,"Pa Bay Coffee (auto-detected, please verify)",0.0
1638.4,2026-09-22T05:36:11.435000+00:00,@gordon_ramzy3.0, jokes,"Pa Bay Coffee (auto-detected, please verify)",0.0
1639.3,2026-09-22T05:36:12.275000+00:00,@GlitterRed1,one long minute left,"Pa Bay Coffee (auto-detected, please verify)",0.0
1640.9,2026-09-22T05:36:13.949000+00:00,@tylerdarnell4842,Ok just one joke cmon ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1642.2,2026-09-22T05:36:15.179000+00:00,@albannach7943,any minute,"Pa Bay Coffee (auto-detected, please verify)",0.0
1643.2,2026-09-22T05:36:16.187000+00:00,@TheCorndawggy,What on earth,"Pa Bay Coffee (auto-detected, please verify)",0.0
1644.2,2026-09-22T05:36:17.246000+00:00,@ineverlutes,HE DID IT FOR YOU,"Pa Bay Coffee (auto-detected, please verify)",0.0
1648.4,2026-09-22T05:36:21.434000+00:00,@henryOP8749,Now I’m gonna picture chino with tall blue hair forever  ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1650.0,2026-09-22T05:36:23.005000+00:00,@albannach7943,omg punchline,"Pa Bay Coffee (auto-detected, please verify)",0.0
1651.0,2026-09-22T05:36:24.001000+00:00,@Michael-e8y2e,crowd sucks she's funny,"Pa Bay Coffee (auto-detected, please verify)",1.0
1661.3,2026-09-22T05:36:34.309000+00:00,@Stephen.Perryman,knock knock,"Pa Bay Coffee (auto-detected, please verify)",0.0
1663.0,2026-09-22T05:36:35.954000+00:00,@TwoLiterSodas,Oh,"Pa Bay Coffee (auto-detected, please verify)",0.0
1666.0,2026-09-22T05:36:39.035000+00:00,@albannach7943,huh,"Pa Bay Coffee (auto-detected, please verify)",0.0
1666.5,2026-09-22T05:36:39.457000+00:00,@goodviibes8573,I’m so fucking lost ,"Pa Bay Coffee (auto-detected, please verify)",0.0
1671.4,2026-09-22T05:36:44.425000+00:00,@jctoad,nope ,"Pa Bay Coffee (auto-detected, please verify)",0.0
