video_t,wall_time,author,chat_name,text,sentiment,source_layer,current_performer,caption_window,audience
628.0,2026-09-07 19:26:59,@Conrad2311,,Menacing ,neutral,vader,Chino LaForge & Bashar,">> Do your accents? >> Yes. Yes. You got to let us do the accent. >> I don't see one to verify. So I'm not going to do the accents. >> Are there any Indians? No. Go ahead, Gino. >> That's how you get cancelled. Um. Yeah. >> So how how's uh how's you? So Bashar rents mopeds uh for his business. How's",true
635.0,2026-09-07 19:27:06,@joshuabutterwick3156,,he sleeps under a dark Cloud everynight,neutral,vader,Chino LaForge & Bashar,"going to do the accents. >> Are there any Indians? No. Go ahead, Gino. >> That's how you get cancelled. Um. Yeah. >> So how how's uh how's you? So Bashar rents mopeds uh for his business. How's the tourism industry been? How's the mopeds been? >> It's good. It's good. I'm renting a lot of mopeds. I missed few calls today",true
641.0,2026-09-07 19:27:12,@JimboTheComic,,Skyler CRUSHING the angles ,negative,vader,Chino LaForge & Bashar,">> That's how you get cancelled. Um. Yeah. >> So how how's uh how's you? So Bashar rents mopeds uh for his business. How's the tourism industry been? How's the mopeds been? >> It's good. It's good. I'm renting a lot of mopeds. I missed few calls today because I had a baby. Um, so I might be losing some business. Yeah, if you guys",true
655.0,2026-09-07 19:27:26,@HollywoodStar2026,,this format needs to be cancelled. Sounds like a bad interview,negative,vader,Chino LaForge & Bashar,"of mopeds. I missed few calls today because I had a baby. Um, so I might be losing some business. Yeah, if you guys want to rent some mopeds, I'm in Kihei, uh, Maui Scooter Company. Come get some mopeds. Um, and there's no joke in there, you know, but things are tough. >> It's the first Muslimowned LGBT scooter",true
674.0,2026-09-07 19:27:45,@Beepbop_man,,He rents moped and could think of a pedo joke,positive,vader,Chino LaForge & Bashar,">> It's the first Muslimowned LGBT scooter renting shop. And this is I wish this was a joke, but uh my mother-in-law is actually gay and I haven't told my family yet. So, Oo, >> is that going to is that going to be a dinner or a Zoom call? I feel like that's a Zoom call. >> Okay, this is this is a true story. My my brother surprised me yesterday and he",true
674.0,2026-09-07 19:27:45,@joshuabutterwick3156,,this guy has a Bible pocket on his pants,neutral,vader,Chino LaForge & Bashar,">> It's the first Muslimowned LGBT scooter renting shop. And this is I wish this was a joke, but uh my mother-in-law is actually gay and I haven't told my family yet. So, Oo, >> is that going to is that going to be a dinner or a Zoom call? I feel like that's a Zoom call. >> Okay, this is this is a true story. My my brother surprised me yesterday and he",true
676.0,2026-09-07 19:27:47,@ineverlutes,,it's too much chino ,neutral,vader,Chino LaForge & Bashar,"renting shop. And this is I wish this was a joke, but uh my mother-in-law is actually gay and I haven't told my family yet. So, Oo, >> is that going to is that going to be a dinner or a Zoom call? I feel like that's a Zoom call. >> Okay, this is this is a true story. My my brother surprised me yesterday and he flew from from um California. He lives",true
679.0,2026-09-07 19:27:50,@LouB-it,,moes peds,neutral,vader,Chino LaForge & Bashar,"was a joke, but uh my mother-in-law is actually gay and I haven't told my family yet. So, Oo, >> is that going to is that going to be a dinner or a Zoom call? I feel like that's a Zoom call. >> Okay, this is this is a true story. My my brother surprised me yesterday and he flew from from um California. He lives in California and came to visit us and",true
679.0,2026-09-07 19:27:50,@nevergiveup9321,,Is there money in mopeds?,neutral,vader,Chino LaForge & Bashar,"was a joke, but uh my mother-in-law is actually gay and I haven't told my family yet. So, Oo, >> is that going to is that going to be a dinner or a Zoom call? I feel like that's a Zoom call. >> Okay, this is this is a true story. My my brother surprised me yesterday and he flew from from um California. He lives in California and came to visit us and",true
687.0,2026-09-07 19:27:58,@joshuabutterwick3156,,hahaha Hollywood agreed,positive,vader,Chino LaForge & Bashar,">> is that going to is that going to be a dinner or a Zoom call? I feel like that's a Zoom call. >> Okay, this is this is a true story. My my brother surprised me yesterday and he flew from from um California. He lives in California and came to visit us and that was the first time he meets the mother-in-law. And I'm like, just please, you know, just get along for,",true
706.0,2026-09-07 19:28:17,@z28diablo,,Uncle Wakiki and Dumpster Dan will make it all worth it :rolling_on_the_floor_laughing:,positive,vader,Chino LaForge & Bashar,"mother-in-law. And I'm like, just please, you know, just get along for, you know, my brother is super Muslim. You know, I I kind of try to say I'm a Muslim, but you'll catch me drinking and smoking. My brother is super Muslim and and my uh mother-in-law like short hair, the whole deal. But they got along. They got along. I wish there was a joke there. >> Super Muslim. That sounds like a",true
709.0,2026-09-07 19:28:20,@nevergiveup9321,,If anyone knows peds it’s mow,neutral,vader,Chino LaForge & Bashar,"you know, my brother is super Muslim. You know, I I kind of try to say I'm a Muslim, but you'll catch me drinking and smoking. My brother is super Muslim and and my uh mother-in-law like short hair, the whole deal. But they got along. They got along. I wish there was a joke there. >> Super Muslim. That sounds like a superhero. >> Yes. I think I think I think we're at a",true
714.0,2026-09-07 19:28:25,@JimboTheComic,,Yea we’ll be nice or I’ll put Danny on ,positive,vader,Chino LaForge & Bashar,"Muslim, but you'll catch me drinking and smoking. My brother is super Muslim and and my uh mother-in-law like short hair, the whole deal. But they got along. They got along. I wish there was a joke there. >> Super Muslim. That sounds like a superhero. >> Yes. I think I think I think we're at a time where uh we can have a Muslim",true
720.0,2026-09-07 19:28:31,@ineverlutes,,drinkin and smoking :partying_face:,neutral,vader,Chino LaForge & Bashar,"and my uh mother-in-law like short hair, the whole deal. But they got along. They got along. I wish there was a joke there. >> Super Muslim. That sounds like a superhero. >> Yes. I think I think I think we're at a time where uh we can have a Muslim superhero. Do you guys agree? >> You can clap to that. >> Hey, why not? Why not? Right. Right.",true
733.0,2026-09-07 19:28:44,@alisonwayland6057,,do super Muslims come with a cape?,positive,vader,Chino LaForge & Bashar,"time where uh we can have a Muslim superhero. Do you guys agree? >> You can clap to that. >> Hey, why not? Why not? Right. Right. Dream big. >> What? Hold on. First of all, Muslim superhero. Would it be Marvel or DC? >> DC. >> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic.",true
734.0,2026-09-07 19:28:45,@ineverlutes,,muslim super hero lmao,positive,vader,Chino LaForge & Bashar,"time where uh we can have a Muslim superhero. Do you guys agree? >> You can clap to that. >> Hey, why not? Why not? Right. Right. Dream big. >> What? Hold on. First of all, Muslim superhero. Would it be Marvel or DC? >> DC. >> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a",true
737.0,2026-09-07 19:28:48,@Conrad2311,,DD,neutral,vader,Chino LaForge & Bashar,">> You can clap to that. >> Hey, why not? Why not? Right. Right. Dream big. >> What? Hold on. First of all, Muslim superhero. Would it be Marvel or DC? >> DC. >> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a woman? >> Black Adam. Black. Black. Oh,",true
741.0,2026-09-07 19:28:52,@Beepbop_man,,My brother is so muslim his wife flinches when the kids come home,neutral,vader,Chino LaForge & Bashar,">> Hey, why not? Why not? Right. Right. Dream big. >> What? Hold on. First of all, Muslim superhero. Would it be Marvel or DC? >> DC. >> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a woman? >> Black Adam. Black. Black. Oh, >> a woman, right? Okay, that's a good",true
745.0,2026-09-07 19:28:56,@Pinkskinnedgoblin,,And what they suicide bomb the goes? ,negative,vader,Chino LaForge & Bashar,">> What? Hold on. First of all, Muslim superhero. Would it be Marvel or DC? >> DC. >> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a woman? >> Black Adam. Black. Black. Oh, >> a woman, right? Okay, that's a good answer because a woman will have a mask already, right?",true
746.0,2026-09-07 19:28:57,@z28diablo,,"Jimbo, you are pairing with the chair aren't you, going for 2 in a row",neutral,vader,Chino LaForge & Bashar,"superhero. Would it be Marvel or DC? >> DC. >> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a woman? >> Black Adam. Black. Black. Oh, >> a woman, right? Okay, that's a good answer because a woman will have a mask already, right?",true
749.0,2026-09-07 19:29:00,@Pinkskinnedgoblin,,Foes ,negative,vader,Chino LaForge & Bashar,">> DC. A little bit darker, a little bit grittier. Okay, that's that's that's that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a woman? >> Black Adam. Black. Black. Oh, >> a woman, right? Okay, that's a good answer because a woman will have a mask already, right? >> Okay. >> She's already ready to fight crime. Who",true
750.0,2026-09-07 19:29:01,@joshuabutterwick3156,,this guy is gripping the mic like he's gripping other men's dicks,positive,vader,Chino LaForge & Bashar,"that. >> I I'll take it. >> Little more dramatic. >> Would it Would it Would it be a man or a woman? >> Black Adam. Black. Black. Oh, >> a woman, right? Okay, that's a good answer because a woman will have a mask already, right? >> Okay. >> She's already ready to fight crime. Who is that? I don't know.",true
